 2.171900E-04     9.056258E+02
 2.193700E-04     9.143947E+02
 2.215700E-04     9.232457E+02
 2.238000E-04     9.321880E+02
 2.260500E-04     9.412216E+02
 2.283200E-04     9.503464E+02
 2.306200E-04     9.595624E+02
 2.329300E-04     9.688697E+02
 2.352700E-04     9.782682E+02
 2.376400E-04     9.877580E+02
 2.400300E-04     9.972477E+02
 2.424400E-04     1.006920E+03
 2.448800E-04     1.016684E+03
 2.473400E-04     1.026538E+03
 2.498200E-04     1.036484E+03
 2.523300E-04     1.046522E+03
 2.548700E-04     1.056650E+03
 2.574300E-04     1.066870E+03
 2.600200E-04     1.077181E+03
 2.626300E-04     1.087674E+03
 2.652700E-04     1.098168E+03
 2.679400E-04     1.108753E+03
 2.706300E-04     1.119520E+03
 2.733500E-04     1.130378E+03
 2.761000E-04     1.141328E+03
 2.788700E-04     1.152369E+03
 2.816700E-04     1.163501E+03
 2.845100E-04     1.174725E+03
 2.873600E-04     1.186131E+03
 2.902500E-04     1.197628E+03
 2.931700E-04     1.209125E+03
 2.961200E-04     1.220896E+03
 2.990900E-04     1.232667E+03
 3.021000E-04     1.244621E+03
 3.051300E-04     1.256665E+03
 3.082000E-04     1.268801E+03
 3.113000E-04     1.281029E+03
 3.144300E-04     1.293438E+03
 3.175900E-04     1.305939E+03
 3.207800E-04     1.318531E+03
 3.240000E-04     1.331306E+03
 3.272600E-04     1.344172E+03
 3.305500E-04     1.357129E+03
 3.338700E-04     1.370269E+03
 3.372300E-04     1.383500E+03
 3.406200E-04     1.396822E+03
 3.440400E-04     1.410327E+03
 3.475000E-04     1.423923E+03
 3.509900E-04     1.437701E+03
 3.545200E-04     1.451571E+03
 3.580800E-04     1.465623E+03
 3.616800E-04     1.479766E+03
 3.653100E-04     1.494001E+03
 3.689800E-04     1.508418E+03
 3.726900E-04     1.523018E+03
 3.764400E-04     1.537709E+03
 3.802200E-04     1.552491E+03
 3.840400E-04     1.567456E+03
 3.879000E-04     1.582603E+03
 3.918000E-04     1.597841E+03
 3.957400E-04     1.613262E+03
 3.997200E-04     1.628774E+03
 4.037300E-04     1.644469E+03
 4.077900E-04     1.660346E+03
 4.118900E-04     1.676314E+03
 4.160300E-04     1.692465E+03
 4.202100E-04     1.708798E+03
 4.244300E-04     1.725223E+03
 4.287000E-04     1.741921E+03
 4.330100E-04     1.758620E+03
 4.373600E-04     1.775592E+03
 4.417500E-04     1.792655E+03
 4.461900E-04     1.809901E+03
 4.506800E-04     1.827329E+03
 4.552100E-04     1.844940E+03
